Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,89.055899,90.507201,87.992278,88.588707,88.588707,28131200
2023-01-04,89.811365,90.109579,86.749725,87.554901,87.554901,34854800
2023-01-05,86.948537,87.047939,85.387897,85.686104,85.686104,27194400
2023-01-06,86.272589,87.167225,84.354095,86.819305,86.819305,41381500
2023-01-09,87.833239,89.513167,87.336220,87.495262,87.495262,29003900
2023-01-10,85.467420,88.141378,85.318312,87.892868,87.892868,30467800
2023-01-11,88.648342,91.053913,88.479357,90.974388,90.974388,26862000
2023-01-12,90.934635,91.322310,89.214945,90.586716,90.586716,30258100
2023-01-13,90.308383,91.640398,89.592674,91.570816,91.570816,26329200
2023-01-17,91.511180,91.700049,89.513168,90.745773,90.745773,32602400
2023-01-18,91.590706,92.246775,90.099648,90.576790,90.576790,29116700
2023-01-19,90.179159,93.051929,90.089691,92.495270,92.495270,37000400
2023-01-20,94.533056,97.713983,94.453531,97.435646,97.435646,63191100
2023-01-23,97.366064,99.443608,96.918750,99.195099,99.195099,40005100
2023-01-24,97.515163,99.016163,96.620527,97.117546,97.117546,33078500
2023-01-25,95.000240,95.586727,93.201033,94.652328,94.652328,42330000
2023-01-26,95.924713,96.988334,94.811387,96.938629,96.938629,30114000
2023-01-27,96.729879,99.721937,96.729879,98.777603,98.777603,33879800
2023-01-30,96.898865,97.704034,95.825302,96.362083,96.362083,27226200
2023-01-31,96.292513,98.290525,96.242808,98.250763,98.250763,29870700
2023-02-01,98.121536,100.586755,96.998275,99.831284,99.831284,35531100
2023-02-02,105.169273,107.207047,104.980403,107.097702,107.097702,69883800
2023-02-03,102.316373,107.167277,101.968461,104.155342,104.155342,65309300
2023-02-06,101.789533,103.737848,101.272629,102.286552,102.286552,31999600
2023-02-07,102.604650,107.535080,102.505248,106.998299,106.998299,49010200
2023-02-08,101.441626,102.525125,97.455530,98.777603,98.777603,94743500
2023-02-09,99.403846,99.433666,93.071818,94.443596,94.443596,119455000
2023-02-10,94.880954,96.173207,93.688111,94.006203,94.006203,54980700
2023-02-13,94.175205,94.632461,93.280568,94.045982,94.045982,50076100
2023-02-14,93.867053,94.284547,91.709991,94.115562,94.115562,54726100
2023-02-15,93.926685,96.541011,93.588715,96.362083,96.362083,50169000
2023-02-16,94.801448,97.097674,94.175199,94.940613,94.940613,42462600
2023-02-17,94.284541,94.990307,92.654318,93.787521,93.787521,34284100
2023-02-21,92.445584,92.544986,91.173215,91.242798,91.242798,33629300
2023-02-22,91.153327,91.560887,90.069829,91.103630,91.103630,30884000
2023-02-23,91.372011,91.391896,89.224891,90.348152,90.348152,41206400
2023-02-24,88.906798,89.354112,88.051924,88.598640,88.598640,36585100
2023-02-27,89.334229,89.622501,88.807382,89.334229,89.334229,27502300
2023-02-28,88.797458,90.686133,88.787515,89.523102,89.523102,30142000
2023-03-01,89.443580,90.487316,89.135423,89.821312,89.821312,31111200
2023-03-02,89.125477,91.729852,89.055887,91.451523,91.451523,32204400
2023-03-03,91.928675,93.171223,91.898847,93.091698,93.091698,35160100
2023-03-06,93.459491,95.397870,93.439613,94.562874,94.562874,32639300
2023-03-07,94.413779,95.099660,92.972419,93.300453,93.300453,27835500
2023-03-08,93.558896,95.387923,93.439608,93.688118,93.688118,34103300
2023-03-09,93.489313,94.960485,91.352129,91.769623,91.769623,28813500
2023-03-10,91.620519,92.236825,89.861074,90.089699,90.089699,35941000
2023-03-13,89.552918,92.018136,88.886914,90.566841,90.566841,37335600
2023-03-14,92.008192,93.797464,91.888912,93.409790,93.409790,36050200
2023-03-15,92.664270,96.352152,92.087726,95.537041,95.537041,50622100
2023-03-16,95.626491,100.586748,94.930667,99.721931,99.721931,65492000
2023-03-17,99.662298,102.226911,99.503248,101.014191,101.014191,61028500
2023-03-20,99.523129,101.143409,99.274619,100.616570,100.616570,32960400
2023-03-21,100.646391,104.473437,100.616571,104.294510,104.294510,42110300
2023-03-22,103.648382,105.954551,102.713991,102.753754,102.753754,43427400
2023-03-23,104.433670,105.666283,103.837248,104.970451,104.970451,40797800
2023-03-24,104.364095,104.861114,103.220949,104.811417,104.811417,30393300
2023-03-27,103.996309,104.135474,101.322343,101.849182,101.849182,31120900
2023-03-28,101.829302,101.839237,99.145393,100.427704,100.427704,32057900
2023-03-29,101.670239,101.878986,100.049959,100.785545,100.785545,28779600
2023-03-30,100.308421,100.556931,99.185153,100.288536,100.288536,33086200
2023-03-31,100.696097,103.270653,100.437645,103.111610,103.111610,36863400
2023-04-03,101.779590,103.906831,101.322333,103.737846,103.737846,25035400
2023-04-04,103.708029,104.950577,103.419757,104.095703,104.095703,24420100
2023-04-05,105.149386,105.467478,103.042030,103.847198,103.847198,28290500
2023-04-06,104.632486,108.519172,103.708030,107.773643,107.773643,48711500
2023-04-10,106.342240,106.948596,104.493328,105.805458,105.805458,27067400
2023-04-11,105.914797,106.093725,104.055943,104.721947,104.721947,26311800
2023-04-12,105.944611,106.113596,103.717960,104.016174,104.016174,24370300
2023-04-13,105.209018,106.849183,105.209018,106.789543,106.789543,24843600
2023-04-14,106.252756,108.290537,106.203051,108.220955,108.220955,26578000
2023-04-17,104.036061,105.527119,103.896889,105.338249,105.338249,37571200
2023-04-18,105.855148,105.904853,103.449577,103.877014,103.877014,26596400
2023-04-19,102.962493,104.354148,102.455531,103.558914,103.558914,20905700
2023-04-20,103.290537,105.616584,103.250775,104.662308,104.662308,27820800
2023-04-21,104.841233,105.368072,104.155344,104.781593,104.781593,25800100
2023-04-24,104.861107,105.994311,104.075816,105.338249,105.338249,23542800
2023-04-25,105.199088,106.053961,103.220946,103.230888,103.230888,46664100
2023-04-26,104.294514,105.715989,102.018165,103.091728,103.091728,53347600
2023-04-27,103.827313,107.723950,102.922742,106.948593,106.948593,50089200
2023-04-28,106.401874,106.710023,104.463494,106.700081,106.700081,36139800
2023-05-01,106.203059,107.346204,106.183181,106.560913,106.560913,26681700
2023-05-02,106.501273,106.560913,103.091721,104.692123,104.692123,30997200
2023-05-03,104.900873,106.849187,104.334271,104.781593,104.781593,21795400
2023-05-04,104.861114,104.970458,103.350179,104.065887,104.065887,23419500
2023-05-05,104.195107,105.248785,103.489340,104.940636,104.940636,26639300
2023-05-08,104.552954,107.316380,104.533077,107.127510,107.127510,26511400
2023-05-09,107.743823,109.493333,106.550980,106.710022,106.710022,36360100
2023-05-10,107.326330,112.266702,107.286567,111.083794,111.083794,63153400
2023-05-11,114.712030,117.217004,113.727934,115.875053,115.875053,78900000
