Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,16.242429,16.620790,16.228250,16.552629,16.552629,146912940
2012-01-04,16.543177,16.673031,16.433476,16.624025,16.624025,114445440
2012-01-05,16.471039,16.516810,16.324271,16.393425,16.393425,131184684
2012-01-06,16.396908,16.418053,16.164070,16.169792,16.169792,107608284
2012-01-09,16.082227,16.094665,15.453615,15.484212,15.484212,232671096
2012-01-10,15.665559,15.766305,15.346152,15.501129,15.501129,175648176
2012-01-11,15.510083,15.656602,15.450879,15.571279,15.571279,95904000
2012-01-12,15.702124,15.743667,15.584710,15.662821,15.662821,74932992
2012-01-13,15.578740,15.595905,15.449386,15.547149,15.547149,92199708
2012-01-17,15.721030,15.721030,15.564313,15.636453,15.636453,76295628
2012-01-18,15.587944,15.771280,15.475756,15.744165,15.744165,110357532
2012-01-19,15.945163,15.945163,15.708096,15.909839,15.909839,251959788
2012-01-20,14.689927,14.701619,14.470274,14.576991,14.576991,422628948
2012-01-23,14.577242,14.643410,14.506594,14.565301,14.565301,136379484
2012-01-24,14.585201,14.619032,14.378233,14.451120,14.451120,122109768
2012-01-25,14.366045,14.395897,14.089178,14.166542,14.166542,199308492
2012-01-26,14.228481,14.290670,14.043654,14.131963,14.131963,128918952
2012-01-27,14.198631,14.435946,14.162560,14.427488,14.427488,144555300
2012-01-30,14.379478,14.427986,14.263805,14.370522,14.370522,93126780
2012-01-31,14.502613,14.527489,14.307337,14.430721,14.430721,85610304
2012-02-01,14.550871,14.564802,14.406592,14.448631,14.448631,92735172
2012-02-02,14.549130,14.587439,14.479728,14.555100,14.555100,96491412
2012-02-03,14.693161,14.852616,14.628235,14.834207,14.834207,126613260
2012-02-06,14.801371,15.194907,14.776496,15.151623,15.151623,147036816
2012-02-07,15.103364,15.159085,15.019034,15.093910,15.093910,83600316
2012-02-08,15.140429,15.207843,15.043414,15.170529,15.170529,73382544
2012-02-09,15.224509,15.286201,15.149383,15.210578,15.210578,90497412
2012-02-10,15.121523,15.127742,15.025005,15.072518,15.072518,92914992
2012-02-13,15.186697,15.269782,15.174757,15.228986,15.228986,72579348
2012-02-14,15.212569,15.224011,15.043910,15.168289,15.168289,72075852
2012-02-15,15.247146,15.247146,14.989183,15.063810,15.063810,96938964
2012-02-16,14.995651,15.144657,14.869033,15.087691,15.087691,101134764
2012-02-17,15.049135,15.115305,14.985204,15.040926,15.040926,97866036
2012-02-21,15.021771,15.370281,14.997143,15.273763,15.273763,99132768
2012-02-22,15.223017,15.342919,15.092419,15.123016,15.123016,78601320
2012-02-23,15.099633,15.123016,14.934209,15.077494,15.077494,82117800
2012-02-24,15.108339,15.215306,15.062567,15.171773,15.171773,77346576
2012-02-27,15.089433,15.232966,15.051373,15.157096,15.157096,72483444
2012-02-28,15.174261,15.417297,15.116548,15.382969,15.382969,113790096
2012-02-29,15.388191,15.562323,15.311076,15.379485,15.379485,125350524
2012-03-01,15.479237,15.564811,15.376998,15.482720,15.482720,89418492
2012-03-02,15.472770,15.522522,15.430979,15.454113,15.454113,62869068
2012-03-05,15.433714,15.484960,15.208589,15.279983,15.279983,63668268
2012-03-06,15.125751,15.144657,14.772266,15.048885,15.048885,126849024
2012-03-07,15.150627,15.203861,15.071274,15.094657,15.094657,50529420
2012-03-08,15.175254,15.211574,15.083463,15.103115,15.103115,53766180
2012-03-09,15.123265,15.221524,14.925501,14.931720,14.931720,106717176
2012-03-12,14.925501,15.099632,14.907092,15.053612,15.053612,66693240
2012-03-13,15.143164,15.369535,15.063562,15.367793,15.367793,89742168
2012-03-14,15.298639,15.492173,15.260331,15.323266,15.323266,117358524
2012-03-15,15.338440,15.510082,15.294409,15.451127,15.451127,97306596
2012-03-16,15.445159,15.570035,15.424263,15.548393,15.548393,121897980
2012-03-19,15.500630,15.852623,15.453864,15.770782,15.770782,86825088
2012-03-20,15.694662,15.822523,15.603865,15.758593,15.758593,61558380
2012-03-21,15.786455,16.104368,15.734216,15.920039,15.920039,98685216
2012-03-22,15.883221,16.139442,15.696652,16.071033,16.071033,96311592
2012-03-23,16.084714,16.131978,15.942923,15.984962,15.984962,77530392
2012-03-26,16.044917,16.156609,15.909095,16.152628,16.152628,72695232
2012-03-27,16.095412,16.256357,16.039937,16.095163,16.095163,80207712
2012-03-28,16.219791,16.382978,16.196159,16.312578,16.312578,101454444
2012-03-29,16.254863,16.333222,16.027499,16.129738,16.129738,76895028
2012-03-30,16.212827,16.256110,15.945410,15.951381,15.951381,92335572
2012-04-02,15.939690,16.107105,15.792175,16.092676,16.092676,91276632
2012-04-03,16.055113,16.118299,15.886704,15.985709,15.985709,81714204
2012-04-04,15.881978,15.895659,15.699140,15.799888,15.799888,65038896
2012-04-05,15.727499,15.831728,15.636204,15.729488,15.729488,92655252
2012-04-09,15.633965,15.804364,15.554610,15.692672,15.692672,87220692
2012-04-10,15.759339,15.783717,15.536203,15.593666,15.593666,99180720
2012-04-11,15.770534,15.821032,15.704115,15.820037,15.820037,87872040
2012-04-12,15.978991,16.247401,15.927002,16.194416,16.194416,230033736
2012-04-13,16.108347,16.144169,15.511079,15.537448,15.537448,326045628
2012-04-16,15.497646,15.517794,14.966795,15.076497,15.076497,227456316
2012-04-17,15.138438,15.365556,15.099881,15.163564,15.163564,120835044
2012-04-18,15.125752,15.243912,14.995402,15.110826,15.110826,106673220
2012-04-19,15.067045,15.329983,14.900626,14.908088,14.908088,131652216
2012-04-20,15.031224,15.145653,14.821770,14.827491,14.827491,122213664
2012-04-23,14.748883,14.886944,14.681718,14.865800,14.865800,87824088
2012-04-24,14.881721,15.090429,14.858835,14.957094,14.957094,77086836
2012-04-25,15.025006,15.207844,14.997145,15.167295,15.167295,72771156
2012-04-26,15.196897,15.373265,15.166797,15.310330,15.310330,83616300
2012-04-27,15.299137,15.341923,15.189185,15.298141,15.298141,65390544
2012-04-30,15.248639,15.325505,14.940676,15.046149,15.046149,96195708
2012-05-01,15.019781,15.214060,14.930228,15.035702,15.035702,80011908
2012-05-02,14.955353,15.127245,14.940676,15.106101,15.106101,64395540
2012-05-03,15.164808,15.294411,15.148141,15.199634,15.199634,74645280
2012-05-04,15.072766,15.121772,14.846148,14.850127,14.850127,88207704
2012-05-07,14.801121,15.188438,14.801121,15.113313,15.113313,79700220
2012-05-08,15.063065,15.345903,14.942915,15.243664,15.243664,106984908
2012-05-09,15.095156,15.332969,14.970528,15.153116,15.153116,93058848
2012-05-10,15.247893,15.328242,15.179982,15.265306,15.265306,61374564
2012-05-11,15.182967,15.287446,15.044160,15.055603,15.055603,83892024
2012-05-14,14.944906,15.136947,14.939930,15.025005,15.025005,72903024
2012-05-15,15.058588,15.298640,15.018787,15.201873,15.201873,83999916
2012-05-16,15.372272,15.674264,15.322023,15.645160,15.645160,193210596
2012-05-17,15.767052,15.867052,15.453616,15.498890,15.498890,134017848
2012-05-18,15.549885,15.731976,14.843411,14.935452,14.935452,238701060
2012-05-21,14.938188,15.315803,14.925501,15.276500,15.276500,122892984
2012-05-22,15.259833,15.269038,14.825999,14.945403,14.945403,121953924
2012-05-23,14.966546,15.164309,14.853858,15.160827,15.160827,126996876
2012-05-24,15.153365,15.222022,14.897394,15.016549,15.016549,75576348
2012-05-25,14.950378,14.968537,14.633957,14.714804,14.714804,143132724
2012-05-29,14.821271,14.903859,14.634951,14.784703,14.784703,104123772
2012-05-30,14.630972,14.724007,14.515797,14.632713,14.632713,76191732
2012-05-31,14.644902,14.676743,14.403108,14.449377,14.449377,118613268
2012-06-01,14.223754,14.245147,14.138181,14.203605,14.203605,122193684
2012-06-04,14.184699,14.440175,14.179476,14.392910,14.392910,97210692
2012-06-05,14.314800,14.381467,14.091415,14.189425,14.189425,93502404
2012-06-06,14.340421,14.476990,14.269028,14.442163,14.442163,83748168
2012-06-07,14.617042,14.624255,14.359577,14.383954,14.383954,70269660
2012-06-08,14.324751,14.452862,14.293158,14.439179,14.439179,56359584
2012-06-11,14.532712,14.560324,14.096887,14.141912,14.141912,106337556
2012-06-12,14.173506,14.186691,13.895145,14.057336,14.057336,128839032
2012-06-13,13.973255,14.104598,13.897632,13.957582,13.957582,78089832
2012-06-14,13.962807,14.056588,13.843900,13.906836,13.906836,93702204
2012-06-15,13.938927,14.042907,13.858080,14.042659,14.042659,119927952
2012-06-18,13.995644,14.283955,13.911811,14.200372,14.200372,99776124
2012-06-19,14.268531,14.534454,14.256839,14.466045,14.466045,82964952
2012-06-20,14.423259,14.427986,14.266541,14.366044,14.366044,93774132
2012-06-21,14.424006,14.424006,14.023255,14.060071,14.060071,80371548
2012-06-22,14.129476,14.216043,14.075247,14.216043,14.216043,89026884
2012-06-25,14.112807,14.131713,13.864547,13.947882,13.947882,63200736
2012-06-26,13.999125,14.094648,13.917532,14.046886,14.046886,53953992
2012-06-27,14.122012,14.278481,14.080221,14.161814,14.161814,67624308
2012-06-28,14.077237,14.085446,13.861066,14.037684,14.037684,76759164
2012-06-29,14.302610,14.431219,14.233953,14.429726,14.429726,100679220
2012-07-02,14.473260,14.502614,14.340920,14.439677,14.439677,66153780
2012-07-03,14.428233,14.637190,14.378233,14.622762,14.622762,47532420
2012-07-05,14.645899,14.926996,14.640425,14.824010,14.824010,93742164
2012-07-06,14.737689,14.764307,14.498135,14.576742,14.576742,86385528
2012-07-09,14.551120,14.641917,14.459080,14.577489,14.577489,68535396
2012-07-10,14.681471,14.737193,14.396642,14.470275,14.470275,76847076
2012-07-11,14.335945,14.374502,14.053356,14.208829,14.208829,139832028
2012-07-12,14.107584,14.227237,13.982458,14.191166,14.191166,92299608
2012-07-13,14.232709,14.406840,14.143156,14.341416,14.341416,78960960
2012-07-16,14.337686,14.407835,14.223506,14.301616,14.301616,58445496
2012-07-17,14.388930,14.444652,14.139425,14.346642,14.346642,67136796
2012-07-18,14.352860,14.519777,14.331716,14.446891,14.446891,61866072
2012-07-19,14.580723,14.887692,14.577241,14.752864,14.752864,186801012
2012-07-20,15.143415,15.247396,14.880228,15.194659,15.194659,258289452
2012-07-23,14.937442,15.381973,14.881969,15.311326,15.311326,142325532
2012-07-24,15.298640,15.371526,15.033464,15.113812,15.113812,80295624
2012-07-25,15.132468,15.258340,15.059084,15.124259,15.124259,72847080
2012-07-26,15.298639,15.345157,15.175006,15.257842,15.257842,67340592
2012-07-27,15.395407,15.796157,15.360830,15.795161,15.795161,141846012
2012-07-30,15.822276,15.985213,15.659339,15.728992,15.728992,87380532
2012-07-31,15.628493,15.833469,15.627498,15.745658,15.745658,74549376
2012-08-01,15.853370,15.908346,15.706105,15.738444,15.738444,73710216
2012-08-02,15.560084,15.871530,15.507845,15.640681,15.640681,79028892
2012-08-03,15.920534,16.013073,15.824513,15.953619,15.953619,75808116
2012-08-06,15.910834,16.153871,15.901132,15.990686,15.990686,71224704
